Order_ID,Order_Date,Ship_Date,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Region,Segment,Customer_ID,State
ORD-5506,2024-01-31,2024-02-01,Furniture,Tables,Tables 966,5701.82,5,0.0,1512.86,Central,Home Office,CUST-7181,Georgia
ORD-5507,2022-02-02,2022-02-08,Office Supplies,Art,Art 451,151.7,4,0.1,14.84,Central,Home Office,CUST-8429,New York
ORD-5508,2023-02-23,2023-02-24,Technology,Computers,Computers 203,12502.09,8,0.1,3425.25,West,Corporate,CUST-7164,California
ORD-5509,2022-07-06,2022-07-11,Office Supplies,Art,Art 843,69.77,5,0.15,15.34,South,Corporate,CUST-4737,Ohio
ORD-5510,2022-08-09,2022-08-11,Furniture,Furnishings,Furnishings 222,2097.64,7,0.0,320.08,South,Home Office,CUST-4536,Pennsylvania
ORD-5511,2022-12-09,2022-12-10,Furniture,Tables,Tables 455,2013.48,10,0.15,463.81,Central,Corporate,CUST-7027,Illinois
ORD-5512,2022-11-20,2022-11-27,Furniture,Furnishings,Furnishings 421,5338.29,7,0.25,923.64,Central,Corporate,CUST-8804,Ohio
ORD-5513,2024-08-03,2024-08-08,Office Supplies,Art,Art 681,437.7,6,0.2,127.27,Central,Corporate,CUST-1713,California
ORD-5514,2024-02-26,2024-02-27,Office Supplies,Art,Art 597,1064.11,4,0.0,245.95,West,Corporate,CUST-9654,California
ORD-5515,2023-01-15,2023-01-18,Office Supplies,Paper,Paper 873,1040.59,8,0.15,331.23,West,Consumer,CUST-3648,California
ORD-5516,2024-05-15,2024-05-16,Office Supplies,Paper,Paper 534,333.51,7,0.25,41.26,East,Consumer,CUST-8586,Texas
ORD-5517,2022-06-17,2022-06-19,Technology,Phones,Phones 750,1341.56,2,0.2,76.46,South,Home Office,CUST-2867,Illinois
ORD-5518,2022-09-02,2022-09-09,Technology,Copiers,Copiers 682,6496.88,7,0.1,1358.39,East,Corporate,CUST-1424,California
ORD-5519,2024-06-04,2024-06-10,Furniture,Bookcases,Bookcases 106,599.51,3,0.25,86.74,West,Corporate,CUST-5033,Georgia
ORD-5520,2023-11-05,2023-11-06,Furniture,Bookcases,Bookcases 749,1209.73,2,0.1,340.03,South,Consumer,CUST-2174,Texas
ORD-5521,2024-05-18,2024-05-21,Office Supplies,Binders,Binders 754,908.91,7,0.15,154.86,Central,Home Office,CUST-6687,Florida
ORD-5522,2022-10-14,2022-10-21,Furniture,Bookcases,Bookcases 953,10853.61,8,0.0,2680.85,South,Home Office,CUST-5082,Illinois
ORD-5523,2022-08-21,2022-08-28,Furniture,Furnishings,Furnishings 452,4126.31,4,0.0,746.99,East,Corporate,CUST-6109,Ohio
ORD-5524,2023-11-03,2023-11-04,Office Supplies,Labels,Labels 638,1779.85,10,0.2,242.84,East,Consumer,CUST-9767,California
ORD-5525,2024-05-31,2024-06-02,Furniture,Tables,Tables 268,319.76,1,0.1,60.21,West,Home Office,CUST-5336,Texas
ORD-5526,2024-06-29,2024-07-02,Technology,Accessories,Accessories 716,9718.34,7,0.15,2515.97,South,Corporate,CUST-1271,Texas
ORD-5527,2023-09-28,2023-09-30,Office Supplies,Storage,Storage 400,2116.19,10,0.2,497.4,West,Consumer,CUST-9290,New York
ORD-5528,2024-10-07,2024-10-09,Technology,Computers,Computers 736,13316.74,10,0.2,1376.29,Central,Consumer,CUST-6304,Pennsylvania
ORD-5529,2022-07-02,2022-07-05,Technology,Phones,Phones 966,955.51,3,0.0,171.93,West,Consumer,CUST-6740,Illinois
ORD-5530,2022-07-17,2022-07-21,Furniture,Chairs,Chairs 421,1398.34,2,0.0,313.94,West,Home Office,CUST-3590,Georgia
ORD-5531,2023-10-25,2023-10-30,Furniture,Tables,Tables 590,4269.8,8,0.1,262.07,South,Consumer,CUST-5895,Ohio
ORD-5532,2022-04-19,2022-04-23,Office Supplies,Art,Art 328,960.53,7,0.2,146.51,South,Home Office,CUST-9253,Ohio
ORD-5533,2024-06-13,2024-06-14,Technology,Accessories,Accessories 130,8015.2,6,0.2,1477.0,Central,Home Office,CUST-4352,Florida
ORD-5534,2022-05-02,2022-05-08,Technology,Copiers,Copiers 578,4246.4,3,0.25,1219.69,West,Consumer,CUST-5336,California
ORD-5535,2022-04-29,2022-05-02,Technology,Phones,Phones 656,1937.68,7,0.25,347.93,West,Consumer,CUST-8867,Florida
ORD-5536,2024-09-11,2024-09-12,Technology,Accessories,Accessories 483,3708.13,4,0.0,1175.66,South,Corporate,CUST-9913,Illinois
ORD-5537,2023-06-23,2023-06-25,Furniture,Bookcases,Bookcases 762,1295.14,8,0.0,379.37,East,Consumer,CUST-9235,Texas
ORD-5538,2022-06-29,2022-07-01,Technology,Accessories,Accessories 747,1039.35,3,0.2,133.86,East,Home Office,CUST-4258,Ohio
ORD-5539,2023-05-29,2023-06-02,Furniture,Bookcases,Bookcases 835,1191.68,10,0.2,144.66,South,Corporate,CUST-8347,Texas
ORD-5540,2023-10-09,2023-10-10,Technology,Computers,Computers 692,1799.26,1,0.1,440.88,West,Corporate,CUST-3955,Pennsylvania
ORD-5541,2024-10-15,2024-10-19,Technology,Phones,Phones 843,4418.56,6,0.15,752.68,West,Corporate,CUST-2230,Georgia
ORD-5542,2024-04-13,2024-04-18,Technology,Copiers,Copiers 927,2559.39,3,0.1,873.81,Central,Home Office,CUST-2488,Illinois
ORD-5543,2024-09-23,2024-09-29,Office Supplies,Paper,Paper 855,2335.86,10,0.15,405.56,West,Corporate,CUST-1525,Texas
ORD-5544,2022-10-28,2022-11-01,Office Supplies,Binders,Binders 761,223.96,2,0.1,45.71,East,Corporate,CUST-8856,Ohio
ORD-5545,2023-06-28,2023-07-05,Technology,Computers,Computers 561,738.96,4,0.25,53.14,West,Home Office,CUST-9550,Georgia
ORD-5546,2022-07-05,2022-07-10,Technology,Computers,Computers 119,1972.16,4,0.1,615.69,South,Corporate,CUST-6737,California
ORD-5547,2024-01-12,2024-01-14,Technology,Computers,Computers 800,6594.97,4,0.15,1500.87,Central,Consumer,CUST-9142,Texas
ORD-5548,2024-06-12,2024-06-16,Office Supplies,Labels,Labels 426,329.95,6,0.15,98.5,West,Corporate,CUST-7892,Florida
ORD-5549,2024-04-14,2024-04-16,Furniture,Tables,Tables 894,1573.63,2,0.15,110.17,East,Consumer,CUST-5356,Illinois
ORD-5550,2023-10-09,2023-10-16,Technology,Computers,Computers 634,3056.49,3,0.15,326.65,Central,Home Office,CUST-3451,Texas
ORD-5551,2024-03-09,2024-03-10,Office Supplies,Binders,Binders 195,60.62,7,0.2,9.11,West,Corporate,CUST-1996,Pennsylvania
ORD-5552,2023-02-17,2023-02-22,Office Supplies,Paper,Paper 290,269.86,7,0.0,93.99,Central,Corporate,CUST-5458,Illinois
ORD-5553,2024-03-01,2024-03-04,Technology,Accessories,Accessories 451,1585.12,3,0.0,385.65,West,Corporate,CUST-3081,Texas
ORD-5554,2022-02-02,2022-02-05,Office Supplies,Binders,Binders 906,646.31,9,0.2,178.0,South,Home Office,CUST-3754,California
ORD-5555,2023-03-02,2023-03-07,Technology,Accessories,Accessories 418,3525.42,4,0.0,900.53,West,Corporate,CUST-4890,California
ORD-5556,2023-06-02,2023-06-07,Furniture,Tables,Tables 844,5646.51,6,0.2,1390.25,Central,Corporate,CUST-2983,New York
ORD-5557,2022-08-23,2022-08-24,Office Supplies,Paper,Paper 676,263.49,4,0.2,32.35,West,Home Office,CUST-4033,Georgia
ORD-5558,2022-02-03,2022-02-07,Furniture,Chairs,Chairs 663,2515.34,3,0.25,143.34,South,Corporate,CUST-6619,Illinois
ORD-5559,2022-11-08,2022-11-09,Furniture,Bookcases,Bookcases 102,1093.72,1,0.25,325.8,West,Corporate,CUST-1191,Florida
ORD-5560,2024-08-22,2024-08-26,Technology,Computers,Computers 359,4081.76,9,0.2,840.39,West,Consumer,CUST-4265,Ohio
ORD-5561,2023-02-08,2023-02-15,Furniture,Chairs,Chairs 304,916.2,5,0.0,99.34,South,Consumer,CUST-5489,Ohio
ORD-5562,2022-12-18,2022-12-25,Technology,Phones,Phones 385,811.73,1,0.15,151.08,West,Corporate,CUST-1341,New York
ORD-5563,2024-06-06,2024-06-09,Office Supplies,Binders,Binders 472,529.5,7,0.2,48.05,West,Home Office,CUST-7016,Florida
ORD-5564,2024-11-03,2024-11-08,Technology,Phones,Phones 378,16802.8,10,0.15,5820.34,West,Home Office,CUST-2874,New York
ORD-5565,2023-12-30,2024-01-03,Furniture,Bookcases,Bookcases 367,9098.8,7,0.0,869.21,Central,Consumer,CUST-6782,New York
ORD-5566,2023-09-27,2023-10-04,Furniture,Chairs,Chairs 468,1360.53,4,0.0,307.62,Central,Consumer,CUST-2537,Ohio
ORD-5567,2022-08-11,2022-08-14,Furniture,Tables,Tables 314,9719.97,7,0.0,787.66,Central,Corporate,CUST-2393,California
ORD-5568,2022-01-13,2022-01-16,Furniture,Furnishings,Furnishings 378,3021.06,5,0.15,470.97,South,Corporate,CUST-6140,Pennsylvania
ORD-5569,2024-12-09,2024-12-13,Technology,Copiers,Copiers 291,19368.15,10,0.0,6417.75,East,Corporate,CUST-4694,Georgia
ORD-5570,2024-11-27,2024-11-30,Office Supplies,Storage,Storage 885,414.74,2,0.0,117.74,Central,Consumer,CUST-3517,Texas
ORD-5571,2024-03-21,2024-03-27,Technology,Computers,Computers 221,6919.43,6,0.0,772.07,South,Home Office,CUST-3386,Illinois
ORD-5572,2024-09-25,2024-10-02,Technology,Phones,Phones 393,2699.68,3,0.0,872.27,East,Corporate,CUST-5276,Texas
ORD-5573,2022-05-24,2022-05-28,Technology,Phones,Phones 330,3764.93,4,0.0,327.65,South,Corporate,CUST-4005,California
ORD-5574,2023-10-19,2023-10-25,Technology,Computers,Computers 431,10309.73,10,0.15,2195.15,East,Corporate,CUST-7141,Illinois
ORD-5575,2024-09-18,2024-09-22,Furniture,Chairs,Chairs 413,2788.59,7,0.15,482.45,South,Corporate,CUST-2412,Florida
ORD-5576,2022-03-01,2022-03-08,Furniture,Tables,Tables 428,6823.62,7,0.15,2278.7,West,Consumer,CUST-5856,Florida
ORD-5577,2023-07-06,2023-07-08,Technology,Copiers,Copiers 618,7259.44,10,0.0,2285.76,South,Consumer,CUST-8847,California
ORD-5578,2022-05-29,2022-06-04,Technology,Accessories,Accessories 207,3131.33,8,0.2,848.34,South,Home Office,CUST-7856,New York
ORD-5579,2024-04-22,2024-04-27,Technology,Copiers,Copiers 812,2298.92,3,0.1,507.5,Central,Home Office,CUST-9949,California
ORD-5580,2024-09-09,2024-09-14,Technology,Copiers,Copiers 237,4585.4,9,0.1,1597.99,West,Consumer,CUST-5892,Florida
ORD-5581,2023-08-08,2023-08-09,Furniture,Bookcases,Bookcases 366,3008.13,8,0.2,271.6,East,Corporate,CUST-7426,Texas
ORD-5582,2024-09-27,2024-10-02,Furniture,Bookcases,Bookcases 957,1197.09,5,0.25,59.96,South,Consumer,CUST-4556,Pennsylvania
ORD-5583,2024-06-03,2024-06-10,Furniture,Furnishings,Furnishings 239,2890.8,6,0.25,798.97,West,Corporate,CUST-2483,Ohio
ORD-5584,2024-12-23,2024-12-26,Office Supplies,Paper,Paper 577,243.2,5,0.1,19.89,West,Consumer,CUST-1086,Pennsylvania
ORD-5585,2023-03-04,2023-03-09,Office Supplies,Binders,Binders 583,1096.5,5,0.25,60.59,South,Corporate,CUST-9618,Ohio
ORD-5586,2022-02-08,2022-02-12,Furniture,Chairs,Chairs 646,6571.1,9,0.2,419.45,East,Consumer,CUST-3858,Illinois
ORD-5587,2022-05-10,2022-05-17,Office Supplies,Binders,Binders 496,1244.76,10,0.2,286.89,East,Consumer,CUST-7099,Texas
ORD-5588,2023-07-08,2023-07-09,Technology,Copiers,Copiers 919,1646.9,2,0.1,390.91,East,Corporate,CUST-7008,Pennsylvania
ORD-5589,2022-01-02,2022-01-05,Furniture,Chairs,Chairs 784,2674.51,4,0.25,796.42,South,Home Office,CUST-5060,Texas
ORD-5590,2022-08-03,2022-08-07,Office Supplies,Storage,Storage 205,931.0,10,0.25,322.5,South,Consumer,CUST-1816,Illinois
ORD-5591,2022-09-22,2022-09-26,Furniture,Furnishings,Furnishings 656,1415.04,2,0.1,232.48,South,Consumer,CUST-9969,Ohio
ORD-5592,2022-10-17,2022-10-19,Office Supplies,Storage,Storage 917,1191.65,6,0.1,63.71,West,Home Office,CUST-6851,Ohio
ORD-5593,2024-11-04,2024-11-08,Office Supplies,Labels,Labels 384,103.01,1,0.2,12.62,South,Home Office,CUST-1915,Georgia
ORD-5594,2022-08-08,2022-08-15,Furniture,Furnishings,Furnishings 922,565.63,1,0.0,36.25,East,Home Office,CUST-9550,Georgia
ORD-5595,2023-04-09,2023-04-15,Office Supplies,Paper,Paper 487,1582.24,10,0.25,505.2,West,Consumer,CUST-1647,New York
ORD-5596,2022-01-28,2022-02-02,Technology,Computers,Computers 899,854.85,1,0.25,274.53,South,Home Office,CUST-9367,Georgia
ORD-5597,2022-08-20,2022-08-21,Furniture,Chairs,Chairs 652,8343.71,7,0.2,1701.5,West,Corporate,CUST-7886,New York
ORD-5598,2022-07-22,2022-07-23,Office Supplies,Storage,Storage 829,828.05,5,0.15,87.52,East,Consumer,CUST-2274,Illinois
ORD-5599,2023-06-07,2023-06-09,Furniture,Bookcases,Bookcases 841,1304.52,8,0.25,152.16,West,Home Office,CUST-8823,Georgia
ORD-5600,2024-03-01,2024-03-04,Furniture,Furnishings,Furnishings 155,117.29,1,0.25,38.44,South,Consumer,CUST-9764,Georgia
ORD-5601,2023-12-23,2023-12-24,Office Supplies,Labels,Labels 723,168.13,3,0.2,15.28,East,Corporate,CUST-5077,Pennsylvania
ORD-5602,2023-07-11,2023-07-14,Office Supplies,Labels,Labels 371,483.82,6,0.2,160.15,South,Consumer,CUST-8066,Ohio
ORD-5603,2022-08-01,2022-08-03,Office Supplies,Art,Art 427,2112.47,9,0.15,649.06,West,Corporate,CUST-8937,Georgia
ORD-5604,2023-01-10,2023-01-17,Furniture,Furnishings,Furnishings 998,2439.81,9,0.0,618.43,East,Home Office,CUST-1749,Florida
ORD-5605,2024-11-30,2024-12-01,Office Supplies,Storage,Storage 658,823.99,5,0.25,275.6,East,Corporate,CUST-3508,Pennsylvania
ORD-5606,2024-09-28,2024-09-30,Technology,Copiers,Copiers 765,14299.23,8,0.1,4740.84,West,Corporate,CUST-9243,Ohio
ORD-5607,2024-02-01,2024-02-07,Technology,Phones,Phones 407,6702.15,10,0.25,1642.79,Central,Consumer,CUST-3423,Ohio
ORD-5608,2023-05-31,2023-06-03,Office Supplies,Labels,Labels 201,1633.73,10,0.1,140.88,East,Consumer,CUST-6066,California
ORD-5609,2024-05-05,2024-05-07,Office Supplies,Binders,Binders 542,757.8,4,0.1,176.24,South,Corporate,CUST-9300,New York
ORD-5610,2023-06-03,2023-06-10,Furniture,Furnishings,Furnishings 586,317.63,1,0.15,76.62,West,Home Office,CUST-6024,Illinois
ORD-5611,2023-02-26,2023-03-04,Technology,Phones,Phones 260,3743.4,6,0.15,652.86,Central,Corporate,CUST-2656,New York
ORD-5612,2023-10-29,2023-10-31,Technology,Computers,Computers 925,1401.26,2,0.25,161.05,West,Home Office,CUST-3849,California
ORD-5613,2024-05-20,2024-05-23,Technology,Phones,Phones 615,11737.06,8,0.1,3150.31,Central,Corporate,CUST-3572,Georgia
ORD-5614,2023-07-07,2023-07-11,Office Supplies,Storage,Storage 303,308.72,3,0.1,85.22,South,Corporate,CUST-9941,Illinois
ORD-5615,2023-10-10,2023-10-14,Technology,Copiers,Copiers 131,3313.01,4,0.15,623.62,South,Home Office,CUST-6384,Ohio
ORD-5616,2023-09-09,2023-09-12,Technology,Accessories,Accessories 351,1468.99,6,0.2,443.65,South,Home Office,CUST-1178,Ohio
ORD-5617,2023-01-15,2023-01-21,Office Supplies,Paper,Paper 354,798.59,8,0.25,77.43,Central,Consumer,CUST-9942,Pennsylvania
ORD-5618,2023-06-29,2023-07-06,Office Supplies,Labels,Labels 346,210.71,10,0.25,55.36,Central,Home Office,CUST-6182,Florida
ORD-5619,2022-07-22,2022-07-25,Technology,Copiers,Copiers 834,5455.83,5,0.1,983.96,East,Home Office,CUST-9233,Georgia
ORD-5620,2024-12-24,2024-12-25,Technology,Phones,Phones 299,2571.69,8,0.15,800.39,East,Consumer,CUST-5881,Georgia
ORD-5621,2022-04-17,2022-04-22,Technology,Copiers,Copiers 787,2982.36,4,0.2,810.35,East,Consumer,CUST-4928,Pennsylvania
ORD-5622,2023-12-27,2023-12-28,Furniture,Chairs,Chairs 319,995.89,1,0.0,195.9,East,Consumer,CUST-7533,Texas
ORD-5623,2022-06-20,2022-06-23,Furniture,Furnishings,Furnishings 514,5241.75,5,0.25,1280.68,East,Home Office,CUST-4257,Florida
ORD-5624,2022-09-01,2022-09-08,Office Supplies,Art,Art 281,32.53,6,0.25,10.54,East,Consumer,CUST-8215,Florida
ORD-5625,2023-12-25,2024-01-01,Technology,Phones,Phones 573,3363.19,8,0.15,948.02,East,Corporate,CUST-9957,Pennsylvania
ORD-5626,2022-10-18,2022-10-24,Technology,Computers,Computers 814,605.17,7,0.25,104.56,South,Home Office,CUST-4711,Ohio
ORD-5627,2023-07-13,2023-07-19,Technology,Computers,Computers 857,684.03,5,0.1,87.84,Central,Home Office,CUST-7168,Pennsylvania
ORD-5628,2022-11-03,2022-11-08,Furniture,Tables,Tables 732,1220.16,9,0.0,172.39,South,Consumer,CUST-6695,California
ORD-5629,2022-11-03,2022-11-10,Furniture,Furnishings,Furnishings 744,3559.49,8,0.2,728.67,Central,Corporate,CUST-1830,Pennsylvania
ORD-5630,2024-11-19,2024-11-26,Furniture,Bookcases,Bookcases 556,400.08,3,0.0,70.93,Central,Home Office,CUST-6554,California
ORD-5631,2022-03-18,2022-03-23,Technology,Copiers,Copiers 819,4128.36,10,0.1,1390.19,Central,Home Office,CUST-8850,Florida
ORD-5632,2024-12-28,2025-01-01,Furniture,Furnishings,Furnishings 361,3995.99,9,0.2,387.04,Central,Corporate,CUST-4410,Pennsylvania
ORD-5633,2022-02-21,2022-02-28,Office Supplies,Binders,Binders 285,1573.64,6,0.1,109.03,East,Home Office,CUST-1802,California
ORD-5634,2023-07-09,2023-07-10,Technology,Computers,Computers 732,2731.36,7,0.2,491.0,West,Corporate,CUST-4017,Pennsylvania
ORD-5635,2024-11-25,2024-12-02,Furniture,Chairs,Chairs 836,469.71,3,0.15,26.05,Central,Corporate,CUST-7840,Texas
ORD-5636,2023-04-06,2023-04-08,Technology,Accessories,Accessories 734,3170.5,6,0.1,461.18,Central,Corporate,CUST-3443,New York
ORD-5637,2024-11-02,2024-11-06,Office Supplies,Art,Art 610,1050.58,5,0.2,72.8,East,Corporate,CUST-6625,New York
ORD-5638,2024-09-18,2024-09-22,Technology,Copiers,Copiers 669,1415.26,1,0.15,471.64,West,Corporate,CUST-6234,California
ORD-5639,2024-04-08,2024-04-09,Technology,Copiers,Copiers 181,1108.84,2,0.0,214.73,Central,Consumer,CUST-5404,Georgia
ORD-5640,2022-04-01,2022-04-03,Office Supplies,Paper,Paper 294,802.01,8,0.0,179.07,East,Home Office,CUST-4859,Florida
ORD-5641,2024-01-26,2024-02-01,Furniture,Tables,Tables 723,2469.87,2,0.0,127.26,West,Home Office,CUST-5210,California
ORD-5642,2024-11-29,2024-11-30,Technology,Computers,Computers 437,1139.22,5,0.15,344.16,West,Consumer,CUST-9927,New York
ORD-5643,2023-06-26,2023-06-30,Furniture,Tables,Tables 304,9658.55,8,0.15,3257.65,East,Consumer,CUST-6480,Florida
ORD-5644,2024-01-05,2024-01-09,Furniture,Chairs,Chairs 269,3418.72,3,0.2,697.41,East,Corporate,CUST-9639,Georgia
ORD-5645,2023-02-10,2023-02-12,Technology,Phones,Phones 424,4651.46,4,0.1,1427.94,East,Home Office,CUST-2689,Georgia
ORD-5646,2022-11-19,2022-11-22,Technology,Phones,Phones 950,9439.69,8,0.1,1043.86,West,Home Office,CUST-1256,Texas
ORD-5647,2024-07-18,2024-07-24,Furniture,Tables,Tables 675,3812.88,3,0.15,829.86,Central,Consumer,CUST-8354,Florida
ORD-5648,2022-09-11,2022-09-13,Technology,Copiers,Copiers 938,13406.86,9,0.25,741.72,Central,Home Office,CUST-6013,Georgia
ORD-5649,2022-06-27,2022-07-03,Technology,Phones,Phones 106,9011.87,7,0.15,2681.14,Central,Corporate,CUST-6514,New York
ORD-5650,2023-12-08,2023-12-11,Technology,Copiers,Copiers 679,296.0,1,0.15,59.06,Central,Corporate,CUST-2074,Texas
ORD-5651,2022-07-27,2022-08-02,Technology,Accessories,Accessories 275,1746.19,1,0.0,198.47,West,Corporate,CUST-3607,California
ORD-5652,2022-11-26,2022-12-01,Technology,Copiers,Copiers 551,10357.89,8,0.0,2246.55,Central,Home Office,CUST-9908,Pennsylvania
ORD-5653,2022-10-03,2022-10-10,Furniture,Furnishings,Furnishings 594,1848.54,3,0.1,533.21,West,Corporate,CUST-5496,New York
ORD-5654,2022-05-02,2022-05-08,Furniture,Bookcases,Bookcases 902,4271.46,5,0.2,641.69,East,Corporate,CUST-7807,California
ORD-5655,2024-08-21,2024-08-23,Furniture,Bookcases,Bookcases 891,4866.01,5,0.2,671.9,Central,Home Office,CUST-5100,New York
ORD-5656,2022-02-07,2022-02-12,Office Supplies,Labels,Labels 260,698.03,9,0.25,104.72,South,Home Office,CUST-8499,Pennsylvania
ORD-5657,2022-05-09,2022-05-13,Technology,Copiers,Copiers 331,3059.47,3,0.0,915.8,East,Corporate,CUST-7870,Georgia
ORD-5658,2023-07-11,2023-07-12,Furniture,Tables,Tables 134,1003.29,3,0.25,175.97,Central,Home Office,CUST-8573,Illinois
ORD-5659,2024-03-31,2024-04-06,Office Supplies,Labels,Labels 654,979.36,9,0.15,239.37,East,Home Office,CUST-2069,Illinois
ORD-5660,2023-07-19,2023-07-22,Furniture,Bookcases,Bookcases 527,240.11,2,0.15,48.58,East,Consumer,CUST-6796,Pennsylvania
ORD-5661,2024-08-17,2024-08-20,Furniture,Tables,Tables 378,3585.1,6,0.15,1056.18,South,Home Office,CUST-3580,New York
ORD-5662,2024-03-19,2024-03-24,Office Supplies,Art,Art 782,23.9,1,0.15,6.59,East,Consumer,CUST-4620,Florida
ORD-5663,2024-12-15,2024-12-18,Technology,Copiers,Copiers 228,5643.62,6,0.25,901.42,Central,Home Office,CUST-8174,Texas
ORD-5664,2022-09-06,2022-09-12,Furniture,Tables,Tables 253,4212.77,6,0.0,413.85,West,Home Office,CUST-1447,Pennsylvania
ORD-5665,2022-07-13,2022-07-17,Office Supplies,Paper,Paper 614,1291.11,9,0.25,324.82,East,Home Office,CUST-4091,Pennsylvania
ORD-5666,2023-10-01,2023-10-06,Technology,Phones,Phones 134,319.69,1,0.15,55.37,South,Consumer,CUST-6080,Florida
ORD-5667,2023-10-15,2023-10-20,Furniture,Chairs,Chairs 289,620.69,1,0.25,91.71,East,Consumer,CUST-1353,New York
ORD-5668,2023-09-25,2023-10-02,Office Supplies,Binders,Binders 688,1284.73,10,0.2,174.13,Central,Consumer,CUST-6869,New York
ORD-5669,2024-07-04,2024-07-05,Office Supplies,Paper,Paper 525,526.03,3,0.2,58.32,West,Home Office,CUST-7675,Pennsylvania
ORD-5670,2024-11-10,2024-11-12,Technology,Copiers,Copiers 268,4333.78,3,0.15,1187.27,West,Home Office,CUST-7254,Illinois
ORD-5671,2022-04-09,2022-04-10,Furniture,Chairs,Chairs 740,3071.45,6,0.1,357.98,West,Corporate,CUST-1713,Florida
ORD-5672,2022-02-04,2022-02-07,Furniture,Bookcases,Bookcases 328,4054.93,4,0.2,558.46,Central,Corporate,CUST-8373,California
ORD-5673,2024-11-11,2024-11-14,Technology,Computers,Computers 836,2204.6,9,0.2,599.09,Central,Consumer,CUST-8129,Georgia
ORD-5674,2022-11-11,2022-11-13,Furniture,Tables,Tables 488,1473.67,4,0.2,386.95,West,Consumer,CUST-5457,Texas
ORD-5675,2023-09-25,2023-09-28,Furniture,Chairs,Chairs 851,2744.33,9,0.2,300.58,West,Home Office,CUST-2275,California
ORD-5676,2023-04-15,2023-04-21,Office Supplies,Binders,Binders 344,684.34,3,0.0,229.75,East,Consumer,CUST-9253,Georgia
ORD-5677,2022-01-02,2022-01-06,Office Supplies,Binders,Binders 522,1654.7,9,0.0,537.16,West,Home Office,CUST-9097,New York
ORD-5678,2023-05-01,2023-05-04,Technology,Copiers,Copiers 637,3921.54,4,0.1,1035.08,Central,Home Office,CUST-9307,Pennsylvania
ORD-5679,2023-06-03,2023-06-10,Technology,Computers,Computers 281,10077.61,7,0.2,2938.55,Central,Corporate,CUST-5760,Illinois
ORD-5680,2023-10-18,2023-10-25,Furniture,Tables,Tables 817,5135.2,6,0.15,1229.62,Central,Corporate,CUST-8071,New York
ORD-5681,2023-04-03,2023-04-06,Office Supplies,Paper,Paper 343,475.77,8,0.25,150.98,Central,Corporate,CUST-8246,New York
ORD-5682,2024-08-05,2024-08-09,Technology,Computers,Computers 105,931.42,1,0.15,135.2,Central,Corporate,CUST-4329,Texas
ORD-5683,2023-02-15,2023-02-21,Furniture,Chairs,Chairs 232,3226.35,7,0.25,292.27,Central,Home Office,CUST-4480,Illinois
ORD-5684,2022-12-23,2022-12-30,Furniture,Bookcases,Bookcases 517,10210.59,9,0.1,2262.98,West,Home Office,CUST-6511,New York
ORD-5685,2024-09-14,2024-09-18,Furniture,Chairs,Chairs 264,665.46,1,0.25,124.78,South,Corporate,CUST-2211,New York
ORD-5686,2022-10-11,2022-10-17,Furniture,Bookcases,Bookcases 922,352.4,2,0.0,60.84,Central,Corporate,CUST-5047,Florida
ORD-5687,2024-05-19,2024-05-25,Office Supplies,Paper,Paper 198,400.51,9,0.15,60.05,East,Home Office,CUST-4072,Illinois
ORD-5688,2024-09-13,2024-09-19,Technology,Computers,Computers 322,4200.57,3,0.25,1185.34,South,Consumer,CUST-6409,Georgia
ORD-5689,2022-05-20,2022-05-25,Technology,Accessories,Accessories 433,2375.27,2,0.2,773.12,West,Corporate,CUST-4461,California
ORD-5690,2022-08-14,2022-08-16,Technology,Copiers,Copiers 597,5818.57,7,0.2,1451.5,South,Corporate,CUST-9387,California
ORD-5691,2023-11-29,2023-12-02,Technology,Computers,Computers 685,10461.14,7,0.25,3104.08,South,Corporate,CUST-2596,Florida
ORD-5692,2022-01-16,2022-01-18,Office Supplies,Storage,Storage 622,538.32,5,0.0,133.82,South,Corporate,CUST-9110,Illinois
ORD-5693,2022-08-03,2022-08-04,Furniture,Bookcases,Bookcases 257,1009.56,1,0.1,206.36,West,Consumer,CUST-9381,Georgia
ORD-5694,2022-11-16,2022-11-19,Furniture,Tables,Tables 994,1809.83,2,0.1,185.94,East,Home Office,CUST-2939,Georgia
ORD-5695,2022-10-04,2022-10-05,Office Supplies,Paper,Paper 716,136.26,1,0.2,21.19,West,Corporate,CUST-7991,Pennsylvania
ORD-5696,2024-12-03,2024-12-06,Office Supplies,Storage,Storage 111,247.79,2,0.15,48.08,West,Corporate,CUST-6750,Ohio
ORD-5697,2024-05-23,2024-05-24,Office Supplies,Storage,Storage 514,1494.28,6,0.0,278.14,East,Corporate,CUST-7586,Georgia
ORD-5698,2024-04-17,2024-04-23,Office Supplies,Labels,Labels 139,1194.14,10,0.25,354.03,South,Home Office,CUST-2318,Ohio
ORD-5699,2023-08-28,2023-09-01,Office Supplies,Labels,Labels 934,1761.42,9,0.0,507.24,East,Corporate,CUST-3382,New York
ORD-5700,2024-04-18,2024-04-22,Technology,Accessories,Accessories 549,7843.57,7,0.2,1800.16,South,Consumer,CUST-5869,Texas
ORD-5701,2024-11-22,2024-11-27,Furniture,Furnishings,Furnishings 602,6589.84,9,0.15,1499.12,Central,Consumer,CUST-9401,California
